product_id,category,subcategory,brand,color,pattern,material,season,gender,size_available,original_price,discount_percent,current_price,units_sold,rating,num_reviews,wishlist_adds,page_views,launch_date,last_restock,in_stock,return_rate,trend_score
PROD15244,Bottoms,Skirt,Mango,Blue,Solid,Leather,Fall,Women,One Size,90.45,10,81.4,35,4.0,19,27,1475,2023-02-03 12:28:30.142511876,2023-07-15 12:28:30.142511876,False,28.4,31.4
PROD15245,Dresses,Cocktail Dress,Mango,Grey,Abstract,Leather,All Season,Men,XS-XL,114.88,10,103.39,60,3.8,538,51,256,2022-10-23 19:06:12.931077588,2023-03-31 19:06:12.931077588,True,5.7,77.0
PROD15246,Tops,Sweater,H&M,White,Solid,Denim,Winter,Women,One Size,28.42,20,22.74,7,4.1,14,12,20,2023-11-25 15:10:45.353779480,2023-12-29 15:10:45.353779480,True,2.7,51.2
PROD15247,Accessories,Jewelry,Other,Blue,Solid,Polyester,All Season,Women,XS-XL,32.06,30,22.44,11,3.6,123,59,57,2022-07-19 23:32:52.664388698,2022-07-20 23:32:52.664388698,True,8.8,48.1
PROD15248,Tops,Tank Top,H&M,White,Solid,Polyester,Winter,Men,XS-XL,36.46,20,29.17,48,4.0,3,125,90,2023-05-17 20:25:25.327110592,2023-07-04 20:25:25.327110592,True,28.3,49.4
PROD15249,Tops,Shirt,Primark,Red,Striped,Wool,Winter,Men,XS-3XL,30.34,0,30.34,22,3.9,3,30,205,2023-09-17 09:22:36.413034416,2023-10-01 09:22:36.413034416,True,7.4,50.8
PROD15250,Bags,Shoulder Bag,Topshop,Black,Solid,Polyester,Spring,Women,XS-3XL,61.99,40,37.19,11,4.7,41,30,62,2023-02-04 21:16:25.582131844,2023-05-25 21:16:25.582131844,True,4.5,49.7
PROD15251,Bottoms,Trousers,H&M,Grey,Solid,Cotton,Fall,Women,One Size,34.03,10,30.63,17,4.2,21,5,220,2022-05-25 02:26:39.133261104,2022-08-15 02:26:39.133261104,False,12.9,48.5
PROD15252,Outerwear,Jacket,Uniqlo,Black,Solid,Cotton,All Season,Men,XS-XL,101.57,10,91.41,90,4.5,394,34,436,2022-06-30 07:36:38.283190266,2022-07-17 07:36:38.283190266,True,18.3,67.9
PROD15253,Bags,Crossbody,Gap,Blue,Solid,Leather,Spring,Men,36-44,92.46,0,92.46,8,2.6,1,35,536,2023-12-20 12:50:42.253521128,2024-05-01 12:50:42.253521128,True,31.3,39.0
PROD15254,Dresses,Casual Dress,Gap,Pink,Solid,Cotton,All Season,Women,XS-XL,71.99,20,57.59,26,4.5,6,42,306,2022-08-19 08:24:31.322610216,2023-01-02 08:24:31.322610216,False,10.6,44.6
PROD15255,Bottoms,Shorts,H&M,Beige,Solid,Synthetic,All Season,Women,One Size,37.89,30,26.52,37,3.7,30,31,1795,2022-04-10 20:07:46.838903242,2022-06-27 20:07:46.838903242,True,11.1,49.0
PROD15256,Tops,T-Shirt,H&M,Green,Solid,Denim,All Season,Women,36-44,38.71,0,38.71,55,3.6,126,245,72,2024-05-24 02:26:03.130260848,2024-06-16 02:26:03.130260848,True,17.1,68.3
PROD15257,Outerwear,Jacket,Zara,Navy,Floral,Synthetic,All Season,Men,XS-XL,196.8,20,157.44,2,4.0,127,82,338,2023-07-20 15:01:52.509375776,2023-08-15 15:01:52.509375776,True,17.5,49.0
PROD15258,Bottoms,Leggings,Other,Blue,Solid,Wool,Summer,Unisex,36-44,47.16,10,42.44,22,4.6,0,21,1071,2022-11-21 10:03:17.416451368,2023-01-29 10:03:17.416451368,True,7.3,39.6
PROD15259,Tops,Sweater,Zara,Green,Solid,Polyester,Spring,Unisex,XS-3XL,46.48,10,41.83,244,4.9,5,59,42,2022-09-05 14:02:13.811150928,2022-12-28 14:02:13.811150928,True,10.7,64.2
PROD15260,Tops,T-Shirt,H&M,Blue,Striped,Cotton,All Season,Men,XS-XL,29.09,30,20.36,25,4.2,22,24,321,2022-03-08 01:16:19.581631802,2022-06-29 01:16:19.581631802,False,10.8,43.9
PROD15261,Dresses,Casual Dress,Forever21,White,Solid,Cotton,Winter,Men,S-L,56.72,50,28.36,13,3.9,12,55,85,2023-10-09 07:58:43.193599464,2024-03-30 07:58:43.193599464,True,6.7,34.4
PROD15262,Shoes,Boots,H&M,Beige,Solid,Polyester,Spring,Women,XS-3XL,56.91,20,45.53,56,3.2,1,18,231,2023-09-11 00:18:57.694807896,2023-11-27 00:18:57.694807896,True,44.6,34.4
PROD15263,Bags,Shoulder Bag,Mango,Brown,Solid,Cotton,Spring,Women,36-44,133.52,10,120.17,21,4.4,3,92,296,2022-08-06 23:23:52.619384948,2022-10-06 23:23:52.619384948,False,11.9,49.0
PROD15264,Shoes,Sneakers,Mango,Grey,Solid,Cotton,Summer,Men,S-L,90.33,20,72.26,11,3.8,6,27,24,2023-10-25 02:59:10.495874656,2023-12-31 02:59:10.495874656,True,19.6,15.9
PROD15265,Outerwear,Vest,Mango,Navy,Striped,Denim,Spring,Women,36-44,224.66,0,224.66,16,4.8,0,53,1133,2024-03-31 01:03:43.518626552,2024-05-01 01:03:43.518626552,True,4.4,56.7
PROD15266,Outerwear,Jacket,ASOS,Navy,Floral,Polyester,Summer,Women,S-L,127.04,0,127.04,78,4.2,765,139,113,2024-01-27 17:23:14.816234680,2024-04-10 17:23:14.816234680,True,20.5,64.2
PROD15267,Bottoms,Skirt,Topshop,Brown,Floral,Wool,Summer,Men,36-44,52.69,0,52.69,8,3.9,0,28,235,2023-12-10 15:57:55.189599128,2024-04-29 15:57:55.189599128,True,0.2,34.0
PROD15268,Outerwear,Coat,Other,Blue,Floral,Cotton,Summer,Men,XS-XL,178.32,30,124.82,3,3.6,8,8,19,2024-02-27 15:00:11.700975080,2024-06-14 15:00:11.700975080,True,0.4,27.1
PROD15269,Dresses,Cocktail Dress,Primark,Navy,Solid,Synthetic,Winter,Women,XS-3XL,37.69,0,37.69,29,4.2,0,26,198,2023-12-21 23:27:57.439786648,2024-03-20 23:27:57.439786648,True,11.1,43.5
PROD15270,Bottoms,Leggings,ASOS,White,Striped,Wool,Spring,Women,XS-3XL,41.04,0,41.04,29,4.3,3,15,63,2023-12-16 21:22:54.414534544,2024-05-25 21:22:54.414534544,True,9.6,53.1
PROD15271,Outerwear,Coat,Zara,Grey,Solid,Cotton,Summer,Men,XS-XL,182.92,20,146.34,14,4.9,16,81,301,2023-03-21 01:45:58.129844152,2023-04-18 01:45:58.129844152,True,7.7,67.2
PROD15272,Bottoms,Leggings,Forever21,White,Abstract,Synthetic,Fall,Women,S-L,26.88,30,18.82,5,4.9,1,4,646,2022-12-09 15:22:16.611384280,2023-02-23 15:22:16.611384280,False,13.0,34.9
PROD15273,Shoes,Sneakers,Topshop,Black,Solid,Cotton,Fall,Men,XS-3XL,84.49,30,59.14,209,4.6,6,22,260,2023-04-08 14:22:16.311359280,2023-06-12 14:22:16.311359280,True,16.8,64.7
PROD15274,Tops,Sweater,H&M,Blue,Solid,Leather,All Season,Men,S-L,31.43,20,25.14,5,3.7,8,31,72,2022-09-22 17:50:36.553046088,2022-11-22 17:50:36.553046088,False,41.4,25.1
PROD15275,Tops,Blouse,ASOS,White,Plaid,Polyester,Fall,Men,XS-3XL,30.93,0,30.93,25,3.8,1,74,390,2024-02-19 22:57:57.289774144,2024-04-21 22:57:57.289774144,True,15.2,51.5
PROD15276,Dresses,Mini Dress,Mango,White,Solid,Cotton,Fall,Unisex,XS-3XL,115.96,20,92.77,17,4.9,26,31,100,2022-11-30 20:00:06.000500040,2023-05-22 20:00:06.000500040,False,4.2,42.6
PROD15277,Tops,T-Shirt,Zara,Black,Striped,Leather,Summer,Men,36-44,36.79,20,29.43,62,3.2,1,13,537,2024-05-03 10:48:32.042670224,2024-10-25 10:48:32.042670224,True,14.3,47.4
PROD15278,Tops,Blouse,Forever21,Green,Animal Print,Leather,All Season,Women,XS-XL,33.39,0,33.39,51,3.9,7,6,175,2022-05-28 21:33:06.465538794,2022-08-19 21:33:06.465538794,False,18.6,44.6
PROD15279,Dresses,Casual Dress,Gap,Black,Solid,Wool,Spring,Women,36-44,80.59,50,40.3,3,3.2,1,25,41,2024-03-03 15:15:54.979581632,2024-07-26 15:15:54.979581632,True,15.5,27.3
PROD15280,Shoes,Flats,Gap,White,Solid,Cotton,Fall,Women,XS-XL,69.89,30,48.92,32,4.7,33,0,1162,2023-08-09 16:04:45.623801984,2023-10-01 16:04:45.623801984,True,16.7,55.6
PROD15281,Dresses,Midi Dress,Gap,Multi,Solid,Cotton,All Season,Men,XS-XL,52.29,0,52.29,6,4.0,5,63,116,2022-08-30 12:15:54.079506624,2023-02-08 12:15:54.079506624,True,27.7,40.8
PROD15282,Bags,Crossbody,Forever21,Pink,Solid,Silk,Winter,Women,S-L,41.77,0,41.77,23,4.9,13,120,82,2022-03-05 04:01:49.209100758,2022-08-09 04:01:49.209100758,True,13.7,53.1
PROD15283,Dresses,Cocktail Dress,Uniqlo,Beige,Solid,Cotton,Winter,Women,XS-XL,44.75,20,35.8,9,4.7,8,12,54,2024-06-15 10:08:48.644053664,2024-10-21 10:08:48.644053664,True,9.8,43.1
PROD15284,Tops,Tank Top,Uniqlo,Blue,Solid,Polyester,Spring,Women,S-L,42.53,50,21.26,4,3.6,56,37,43,2023-11-15 16:28:38.543211936,2024-01-04 16:28:38.543211936,True,27.3,44.7
PROD15285,Dresses,Mini Dress,Other,Red,Solid,Linen,Fall,Women,XS-3XL,93.68,0,93.68,23,5.0,84,7,1118,2022-10-17 11:51:53.959496624,2023-03-12 11:51:53.959496624,True,5.1,61.1
PROD15286,Outerwear,Cardigan,Forever21,Pink,Animal Print,Cotton,Summer,Men,XS-XL,116.97,30,81.88,11,4.0,1,4,108,2024-01-08 08:44:19.421618464,2024-01-21 08:44:19.421618464,True,11.4,20.1
PROD15287,Accessories,Belt,Zara,Beige,Striped,Wool,Winter,Women,One Size,23.93,10,21.54,31,4.0,14,20,135,2023-11-03 09:17:19.586632216,2024-04-08 09:17:19.586632216,True,8.7,53.7
PROD15288,Bags,Clutch,ASOS,Brown,Floral,Wool,Fall,Men,XS-XL,86.92,20,69.54,61,4.0,15,18,774,2022-08-29 07:06:38.133177764,2022-09-12 07:06:38.133177764,False,9.7,47.8
PROD15289,Dresses,Cocktail Dress,H&M,Black,Striped,Polyester,Spring,Men,XS-XL,50.64,20,40.51,44,4.4,2,55,480,2024-01-17 11:23:49.019084920,2024-07-04 11:23:49.019084920,True,50.0,29.6
PROD15290,Dresses,Maxi Dress,Uniqlo,Navy,Solid,Silk,Winter,Unisex,XS-XL,69.33,10,62.4,10,4.6,57,43,135,2022-10-01 04:06:08.430702556,2022-10-15 04:06:08.430702556,False,21.5,40.8
PROD15291,Bottoms,Leggings,Uniqlo,Pink,Floral,Linen,All Season,Women,XS-XL,54.03,0,54.03,9,4.1,30,23,43,2024-03-28 16:34:31.372614384,2024-03-30 16:34:31.372614384,True,50.0,29.6
PROD15292,Shoes,Flats,Mango,Beige,Solid,Wool,Spring,Unisex,XS-3XL,151.94,40,91.16,47,4.2,6,24,239,2024-02-14 15:24:55.024585376,2024-04-04 15:24:55.024585376,True,14.0,44.9
PROD15293,Shoes,Heels,Gap,Black,Solid,Leather,All Season,Women,36-44,106.06,0,106.06,21,4.1,6,38,211,2023-11-20 13:05:42.328527376,2024-04-20 13:05:42.328527376,True,9.0,42.2
PROD15294,Bottoms,Shorts,Mango,Black,Floral,Denim,All Season,Men,36-44,92.75,0,92.75,89,4.3,3,114,114,2023-08-27 19:34:25.072089336,2023-12-18 19:34:25.072089336,True,9.9,63.6
PROD15295,Dresses,Cocktail Dress,H&M,White,Solid,Leather,All Season,Women,XS-XL,51.36,20,41.09,15,3.8,58,125,94,2023-03-02 22:16:18.681556792,2023-07-27 22:16:18.681556792,False,20.4,46.0
PROD15296,Accessories,Belt,H&M,Grey,Solid,Synthetic,All Season,Men,XS-XL,23.26,0,23.26,5,4.5,17,64,39,2022-04-16 20:04:46.823901992,2022-09-19 20:04:46.823901992,True,8.6,48.8
PROD15297,Shoes,Heels,H&M,Navy,Floral,Denim,Winter,Men,XS-3XL,94.59,0,94.59,3,5.0,16,66,418,2024-01-21 19:15:34.577881488,2024-03-30 19:15:34.577881488,False,7.0,57.2
PROD15298,Outerwear,Blazer,Zara,Multi,Floral,Synthetic,All Season,Women,XS-XL,182.85,20,146.28,7,4.1,49,17,198,2023-02-26 21:41:52.109342440,2023-03-06 21:41:52.109342440,True,7.1,39.6
PROD15299,Shoes,Heels,Forever21,Beige,Solid,Leather,All Season,Women,S-L,50.19,0,50.19,36,5.0,12,34,45,2023-01-02 18:48:56.044670388,2023-05-23 18:48:56.044670388,True,9.7,56.5
PROD15300,Outerwear,Jacket,Other,Black,Solid,Polyester,Spring,Men,XS-3XL,91.82,0,91.82,517,4.2,22,14,45,2023-12-17 06:29:33.147762312,2024-05-29 06:29:33.147762312,True,16.9,53.5
PROD15301,Shoes,Heels,Mango,Beige,Plaid,Cotton,Summer,Men,XS-3XL,138.07,0,138.07,64,4.5,11,72,98,2022-08-17 18:08:36.643053588,2022-10-23 18:08:36.643053588,True,23.3,38.5
PROD15302,Tops,Blouse,Primark,Red,Striped,Cotton,All Season,Women,36-44,16.6,20,13.28,20,4.6,1,11,232,2022-06-14 10:46:51.234269522,2022-09-23 10:46:51.234269522,True,6.4,43.5
PROD15303,Shoes,Sneakers,Gap,Black,Solid,Cotton,All Season,Women,XS-3XL,70.35,20,56.28,176,4.1,7,38,405,2023-03-14 14:52:59.664972080,2023-07-22 14:52:59.664972080,False,12.9,55.4
PROD15304,Dresses,Mini Dress,H&M,Blue,Solid,Cotton,Winter,Women,S-L,41.15,40,24.69,9,2.0,2,4,96,2022-05-06 01:05:02.725227102,2022-08-13 01:05:02.725227102,True,11.8,24.8
PROD15305,Bottoms,Trousers,H&M,White,Plaid,Cotton,Spring,Women,XS-XL,51.52,40,30.91,29,4.7,1,208,24,2024-01-27 21:01:54.309525792,2024-07-07 21:01:54.309525792,False,6.9,60.8
PROD15306,Accessories,Jewelry,Zara,Grey,Floral,Silk,Summer,Women,36-44,27.39,10,24.65,11,3.1,4,2,116,2022-01-06 07:33:02.265188765,2022-04-12 07:33:02.265188765,True,19.6,34.0
PROD15307,Bottoms,Shorts,ASOS,Red,Solid,Denim,Summer,Women,One Size,61.0,40,36.6,11,4.4,73,58,37,2024-02-10 14:50:28.452371032,2024-05-13 14:50:28.452371032,True,28.3,27.1
PROD15308,Tops,T-Shirt,Mango,Brown,Striped,Polyester,Summer,Women,XS-3XL,53.07,0,53.07,9,3.5,10,24,104,2022-07-09 08:26:48.134011166,2022-12-31 08:26:48.134011166,True,10.3,45.8
PROD15309,Bottoms,Shorts,Other,Red,Floral,Cotton,Fall,Men,XS-XL,71.37,40,42.82,14,3.7,77,29,11,2023-05-29 13:02:06.310525872,2023-06-24 13:02:06.310525872,True,13.7,42.2
PROD15310,Tops,Shirt,Forever21,Blue,Solid,Denim,Summer,Unisex,XS-XL,20.47,30,14.33,105,4.8,2,37,505,2023-03-05 19:30:49.054087840,2023-04-26 19:30:49.054087840,True,13.9,53.3
PROD15311,Tops,Shirt,Gap,Green,Solid,Silk,All Season,Women,S-L,24.8,0,24.8,2,4.1,6,14,250,2023-08-08 07:16:50.184182016,2024-01-16 07:16:50.184182016,False,7.1,34.4
PROD15312,Dresses,Cocktail Dress,H&M,Navy,Plaid,Cotton,All Season,Women,XS-3XL,87.0,30,60.9,24,4.3,1,13,74,2023-08-31 01:55:34.177848152,2024-01-15 01:55:34.177848152,True,18.7,44.0
PROD15313,Bags,Clutch,Mango,Pink,Striped,Polyester,Spring,Women,XS-3XL,130.82,10,117.74,93,3.6,24,203,669,2022-12-04 05:59:54.599549960,2023-05-10 05:59:54.599549960,True,12.5,51.7
PROD15314,Dresses,Cocktail Dress,ASOS,Grey,Solid,Polyester,All Season,Women,XS-XL,48.81,0,48.81,9,4.5,0,30,837,2022-11-17 18:35:29.577464788,2023-01-20 18:35:29.577464788,True,8.9,63.6
PROD15315,Shoes,Boots,Primark,Beige,Solid,Leather,Summer,Women,XS-3XL,40.02,0,40.02,18,3.6,11,14,272,2023-04-12 16:46:02.630219184,2023-06-14 16:46:02.630219184,True,13.6,38.0
PROD15316,Shoes,Sandals,Uniqlo,White,Solid,Synthetic,All Season,Women,One Size,108.36,40,65.02,130,4.2,2,15,79,2023-07-03 22:09:28.247353944,2023-07-20 22:09:28.247353944,True,12.3,64.2
PROD15317,Dresses,Maxi Dress,Zara,Black,Striped,Synthetic,Winter,Women,XS-3XL,65.43,30,45.8,2,5.0,4,39,666,2023-10-14 13:42:25.712142680,2023-10-30 13:42:25.712142680,False,25.5,42.2
PROD15318,Dresses,Mini Dress,Topshop,Brown,Solid,Denim,Summer,Women,XS-3XL,92.82,0,92.82,12,3.9,11,69,33,2024-06-12 11:04:58.524877072,2024-08-07 11:04:58.524877072,False,16.5,35.5
PROD15319,Tops,Blouse,ASOS,Grey,Solid,Cotton,Winter,Women,One Size,47.08,0,47.08,40,4.6,4,22,688,2023-08-16 12:04:22.821901824,2023-11-21 12:04:22.821901824,True,11.5,70.9
PROD15320,Tops,Tank Top,Primark,Black,Solid,Denim,Winter,Women,XS-XL,14.94,50,7.47,28,3.2,13,100,66,2024-05-04 10:29:48.749062416,2024-06-24 10:29:48.749062416,True,14.6,61.0
PROD15321,Bottoms,Skirt,Primark,Red,Solid,Linen,Spring,Men,XS-3XL,22.53,0,22.53,7,3.2,1,56,31,2024-03-20 15:25:38.228185680,2024-07-18 15:25:38.228185680,True,6.4,31.6
PROD15322,Dresses,Cocktail Dress,Other,Black,Abstract,Cotton,All Season,Women,36-44,93.37,30,65.36,18,4.5,7,101,2530,2023-08-26 23:31:47.858988248,2024-02-02 23:31:47.858988248,True,8.6,66.1
PROD15323,Bottoms,Leggings,Mango,Grey,Solid,Silk,All Season,Women,XS-XL,91.75,20,73.4,7,3.7,5,35,88,2022-02-22 01:59:46.198849904,2022-05-16 01:59:46.198849904,True,10.9,43.0
PROD15324,Shoes,Sneakers,Gap,Grey,Floral,Polyester,Summer,Women,One Size,103.33,0,103.33,5,2.8,3,220,91,2023-07-30 04:37:20.586715560,2023-08-27 04:37:20.586715560,True,20.4,54.9
PROD15325,Shoes,Flats,Other,Pink,Striped,Cotton,Spring,Women,XS-XL,118.97,0,118.97,8,5.0,28,60,45,2023-09-01 08:54:09.870822568,2024-01-08 08:54:09.870822568,False,21.4,53.8
PROD15326,Shoes,Sandals,Gap,Grey,Floral,Silk,All Season,Women,XS-3XL,103.75,20,83.0,9,4.4,13,42,145,2024-03-31 01:03:43.518626552,2024-08-22 01:03:43.518626552,True,22.2,41.2
PROD15327,Outerwear,Vest,Gap,Brown,Striped,Denim,Summer,Men,36-44,153.22,40,91.93,38,3.0,8,47,35,2023-08-23 20:49:18.246520544,2024-01-07 20:49:18.246520544,True,24.9,26.2
PROD15328,Tops,Blouse,Uniqlo,Pink,Animal Print,Silk,Fall,Women,36-44,29.18,20,23.34,0,2.9,9,39,516,2022-04-10 14:39:47.598966580,2022-10-05 14:39:47.598966580,True,42.0,18.4
PROD15329,Bags,Tote,H&M,Black,Solid,Polyester,Summer,Men,XS-3XL,71.74,0,71.74,38,3.7,12,17,59,2022-12-02 04:48:01.440120008,2023-05-30 04:48:01.440120008,False,9.3,46.5
PROD15330,Outerwear,Jacket,H&M,Pink,Plaid,Cotton,Spring,Women,S-L,111.92,20,89.54,37,4.0,8,18,41,2022-11-13 10:43:44.018668220,2022-12-18 10:43:44.018668220,True,23.3,35.5
PROD15331,Tops,Blouse,Zara,Blue,Solid,Leather,All Season,Unisex,36-44,42.22,10,38.0,127,4.9,43,199,27,2022-03-15 17:18:33.992832736,2022-08-17 17:18:33.992832736,False,8.2,59.2
PROD15332,Tops,Tank Top,ASOS,Black,Solid,Cotton,Summer,Women,XS-XL,25.67,20,20.54,75,3.9,18,51,177,2022-10-11 00:58:55.494624552,2022-11-11 00:58:55.494624552,True,5.3,69.9
PROD15333,Bottoms,Trousers,H&M,Beige,Solid,Silk,Winter,Men,S-L,40.74,0,40.74,5,3.1,2,16,56,2022-11-27 15:28:16.641386780,2023-02-04 15:28:16.641386780,True,5.9,34.2
PROD15334,Dresses,Midi Dress,Gap,Blue,Plaid,Leather,Spring,Women,One Size,88.65,40,53.19,25,2.9,29,41,114,2023-02-12 11:29:20.246687224,2023-05-18 11:29:20.246687224,True,8.4,56.7
PROD15335,Bags,Clutch,Topshop,Brown,Animal Print,Wool,Winter,Unisex,XS-XL,121.73,10,109.56,36,3.9,3,11,263,2023-10-07 06:46:50.034169512,2023-10-08 06:46:50.034169512,True,31.8,48.5
PROD15336,Bottoms,Shorts,Primark,Red,Solid,Synthetic,Summer,Men,One Size,31.54,30,22.08,12,3.6,13,16,108,2023-01-12 10:13:43.868655720,2023-02-28 10:13:43.868655720,True,10.7,42.6
PROD15337,Tops,T-Shirt,H&M,Black,Animal Print,Polyester,Summer,Women,XS-3XL,30.26,50,15.13,9,4.3,2,25,109,2022-06-14 01:40:12.501041752,2022-12-03 01:40:12.501041752,True,1.8,42.8
PROD15338,Tops,Sweater,Mango,White,Abstract,Cotton,Spring,Women,XS-3XL,59.5,20,47.6,15,4.5,257,14,198,2022-01-14 08:41:55.409617468,2022-04-16 08:41:55.409617468,True,11.8,45.8
PROD15339,Bottoms,Shorts,Primark,Brown,Solid,Wool,All Season,Unisex,One Size,40.73,40,24.44,9,3.9,82,35,164,2024-06-25 12:29:34.947912320,2024-11-05 12:29:34.947912320,True,7.9,47.1
PROD15340,Tops,Blouse,Gap,Red,Floral,Cotton,Summer,Women,One Size,47.32,0,47.32,1,3.8,25,30,8,2024-05-29 22:44:23.621968496,2024-09-01 22:44:23.621968496,True,31.0,20.1
PROD15341,Bags,Backpack,ASOS,Black,Plaid,Silk,Winter,Women,36-44,53.61,40,32.17,4,4.2,69,37,481,2023-10-29 21:46:54.534544544,2024-02-16 21:46:54.534544544,True,8.9,40.3
PROD15342,Accessories,Jewelry,Zara,Black,Floral,Denim,Winter,Men,One Size,38.22,0,38.22,70,4.5,1,30,55,2024-06-02 19:40:10.700891744,2024-08-22 19:40:10.700891744,True,30.8,39.0
PROD15343,Tops,Shirt,H&M,Red,Solid,Linen,Fall,Men,S-L,34.56,0,34.56,25,4.2,41,21,4883,2023-11-12 10:07:29.437453120,2023-11-13 10:07:29.437453120,False,24.0,39.6
PROD15344,Dresses,Midi Dress,Gap,Blue,Striped,Cotton,Fall,Women,S-L,93.04,10,83.74,85,4.1,185,103,351,2023-05-01 01:43:41.318443200,2023-06-11 01:43:41.318443200,True,25.1,48.8
PROD15345,Dresses,Maxi Dress,ASOS,Black,Solid,Cotton,All Season,Unisex,XS-XL,55.66,0,55.66,12,4.7,105,53,239,2023-06-26 17:03:12.316026336,2023-06-28 17:03:12.316026336,False,36.6,63.6
PROD15346,Bottoms,Shorts,Forever21,Brown,Floral,Wool,Summer,Women,XS-3XL,39.36,30,27.55,3,3.8,148,39,246,2022-11-07 01:40:05.300441704,2023-01-24 01:40:05.300441704,True,10.8,35.7
PROD15347,Shoes,Boots,Forever21,Grey,Polka Dot,Cotton,Fall,Women,XS-3XL,70.93,0,70.93,23,3.7,8,51,92,2022-04-07 19:14:36.973081090,2022-06-27 19:14:36.973081090,True,8.2,26.4
PROD15348,Bags,Shoulder Bag,H&M,White,Abstract,Cotton,Spring,Women,S-L,62.35,20,49.88,6,4.5,23,10,304,2022-08-05 16:25:16.926410532,2022-09-11 16:25:16.926410532,True,12.6,51.2
PROD15349,Dresses,Mini Dress,Topshop,Beige,Solid,Silk,All Season,Men,XS-XL,90.2,30,63.14,3,3.9,53,15,208,2024-02-01 06:42:59.614967912,2024-06-21 06:42:59.614967912,True,40.9,28.3
PROD15350,Accessories,Jewelry,H&M,Beige,Solid,Synthetic,All Season,Men,XS-XL,24.09,50,12.04,36,4.3,194,43,550,2024-01-08 01:27:00.435036248,2024-03-13 01:27:00.435036248,True,20.0,61.7
PROD15351,Tops,Blouse,Mango,Red,Abstract,Cotton,Summer,Women,One Size,49.4,0,49.4,17,3.9,21,240,38,2022-04-20 06:04:35.422951912,2022-09-27 06:04:35.422951912,True,5.2,68.6
PROD15352,Dresses,Midi Dress,Gap,Multi,Solid,Polyester,Fall,Men,XS-XL,54.74,0,54.74,32,4.6,3,18,408,2022-03-14 21:15:56.779731644,2022-05-14 21:15:56.779731644,True,13.3,58.6
PROD15353,Dresses,Mini Dress,ASOS,Navy,Abstract,Cotton,All Season,Women,XS-XL,55.2,40,33.12,13,4.3,1,29,122,2022-07-03 15:47:07.135594632,2022-07-30 15:47:07.135594632,False,19.3,36.9
PROD15354,Shoes,Flats,Other,Navy,Solid,Denim,Summer,Women,S-L,75.37,20,60.3,28,4.4,7,118,358,2023-01-24 15:35:43.078589880,2023-06-10 15:35:43.078589880,True,23.6,39.2
PROD15355,Tops,T-Shirt,Other,Blue,Solid,Cotton,Fall,Women,XS-XL,40.27,40,24.16,36,4.6,99,28,162,2022-01-25 07:05:18.926577214,2022-06-11 07:05:18.926577214,True,15.4,63.8
PROD15356,Outerwear,Coat,Forever21,Grey,Solid,Cotton,Summer,Men,36-44,111.02,20,88.82,16,3.7,6,55,338,2023-09-06 18:16:31.882656888,2024-01-11 18:16:31.882656888,True,12.4,56.0
PROD15357,Bags,Crossbody,ASOS,Pink,Solid,Cotton,Spring,Men,One Size,91.15,30,63.8,5,3.4,1,56,460,2022-03-29 07:28:28.642386865,2022-07-14 07:28:28.642386865,True,13.0,42.6
PROD15358,Bottoms,Jeans,H&M,Grey,Striped,Wool,Winter,Men,XS-3XL,58.26,40,34.96,19,4.9,28,20,37,2023-10-17 03:39:37.098091504,2024-04-04 03:39:37.098091504,True,19.4,33.5
PROD15359,Outerwear,Coat,Gap,Green,Solid,Synthetic,Fall,Unisex,S-L,150.07,20,120.06,58,4.3,6,219,214,2023-07-25 22:34:54.774564544,2023-09-03 22:34:54.774564544,False,6.1,66.3
PROD15360,Bags,Tote,H&M,Red,Solid,Silk,Spring,Men,XS-3XL,79.48,20,63.58,25,3.6,3,14,812,2024-01-11 00:30:50.554212848,2024-05-14 00:30:50.554212848,True,11.6,38.9
PROD15361,Accessories,Belt,Primark,White,Plaid,Leather,Fall,Women,XS-XL,10.79,20,8.63,25,5.0,19,19,9,2022-07-02 12:27:10.935911326,2022-10-24 12:27:10.935911326,True,6.2,52.8
PROD15362,Shoes,Heels,Other,Black,Floral,Silk,Winter,Women,XS-3XL,56.68,40,34.01,24,3.0,76,25,51,2023-12-13 04:05:46.828902408,2024-05-06 04:05:46.828902408,True,16.7,43.3
PROD15363,Outerwear,Jacket,Zara,Beige,Solid,Polyester,Winter,Women,XS-XL,186.44,0,186.44,7,4.5,17,16,35,2023-05-20 08:33:16.966413864,2023-09-21 08:33:16.966413864,False,16.2,36.0
PROD15364,Tops,Tank Top,Mango,Black,Floral,Wool,Fall,Men,36-44,67.08,0,67.08,1,4.2,46,38,30,2022-04-04 16:32:07.360613384,2022-09-25 16:32:07.360613384,False,12.9,39.0
PROD15365,Accessories,Belt,H&M,Pink,Solid,Synthetic,Fall,Women,S-L,26.64,30,18.65,13,3.5,10,73,306,2024-04-27 03:34:13.071089248,2024-07-07 03:34:13.071089248,True,3.0,63.8
PROD15366,Bottoms,Shorts,Zara,Red,Solid,Synthetic,Winter,Men,XS-3XL,62.69,0,62.69,29,3.7,61,44,267,2022-08-15 00:32:45.763813652,2023-01-02 00:32:45.763813652,False,6.1,42.1
PROD15367,Tops,Blouse,ASOS,Blue,Abstract,Cotton,Spring,Men,XS-XL,35.82,10,32.24,15,5.0,9,10,297,2023-05-20 15:50:35.952996080,2023-07-18 15:50:35.952996080,True,18.1,43.5
